id;code;brand;name;quantity;price;category;supermarket;city;zip
6590;7613035009301;EXTREME;Domes Boite 4's;x4 308g 520ml ;5.16;FRAIS;CORA;MASSY;91300
6592;8000500363492;RAFFAELLO;Glaces Baton Noix de coco & amande 4'S Surgelé;188g 280ml ;4.29;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6593;8000500363492;RAFFAELLO;Glaces Baton Noix de coco & amande 4'S Surgelé;188g 280ml ;4.28;FRAIS;CORA;MASSY;91300
6594;8000500363539;FERRERO ROCHER CLASSIC;Glaces Baton Noisette & chocolat au lait 4'S Surgelé;200g 280ml ;4.29;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6595;8000500363539;FERRERO ROCHER CLASSIC;Glaces Baton Noisette & chocolat au lait 4'S Surgelé;200g 280ml ;4.29;FRAIS;CORA;MASSY;91300
6597;8711327370708;BEN & JERRYS;Creme Glace Chocolate fudge brownie Pot;465ml 408g ;4.97;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6598;8711327370708;BEN & JERRYS;Creme Glace Chocolate fudge brownie Pot;465ml 408g ;4.75;FRAIS;CORA;MASSY;91300
6599;8711327373105;BEN & JERRYS;Creme Glace Vanille & cookies & pepites de chocolat Pot;465ml 406g ;4.56;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6600;8711327373105;BEN & JERRYS;Creme Glace Vanille & cookies & pepites de chocolat Pot;465ml 406g ;4.61;FRAIS;CORA;MASSY;91300
6601;8711327374256;BEN & JERRYS;Creme Glace Vanille & noix & pecan blondie & morceaux de brownie & caramel salé Pot;465ml 414g ;5.11;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6602;8711327374256;BEN & JERRYS;Creme Glace Vanille & noix & pecan blondie & morceaux de brownie & caramel salé Pot;465ml 414g ;5.19;FRAIS;CORA;MASSY;91300
6603;8711327374515;BEN & JERRYS CUP;Creme Glace Beurre d'arachide Pot;465ml 425g ;5.07;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6604;8711327374515;BEN & JERRYS CUP;Creme Glace Beurre d'arachide Pot;465ml 425g ;4.99;FRAIS;CORA;MASSY;91300
6605;8711327385603;CARTE D'OR;Creme Glace Vanille de madagascar Bac;900ml 472g ;2.83;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6606;8711327385603;CARTE D'OR;Creme Glace Vanille de madagascar Bac;900ml 472g ;2.98;FRAIS;CORA;MASSY;91300
6607;8711327385863;CARTE D'OR;Creme Glace Cafe arabica de colombie Bac;900ml 481g ;3.78;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6608;8711327385863;CARTE D'OR;Creme Glace Cafe arabica de colombie Bac;900ml 481g ;3.80;FRAIS;CORA;MASSY;91300
6609;8711327391093;CARTE D'OR;Creme Glace Chocolat noir Bac;900ml 482g ;3.65;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6610;8711327391093;CARTE D'OR;Creme Glace Chocolat noir Bac;900ml 482g ;3.52;FRAIS;CORA;MASSY;91300
6611;8711327483729;MAGNUM;Glaces Baton Biscuit & noix pecan & sauce caramel sale & chocolat blanc 4'S Surgelé;284g 340ml ;4.20;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6612;8711327483729;MAGNUM;Glaces Baton Biscuit & noix pecan & sauce caramel sale & chocolat blanc 4'S Surgelé;284g 340ml ;4.12;FRAIS;CORA;MASSY;91300
6614;8712100845123;MAGNUM;Glaces Baton Double chocolat 4'S Surgelé;276g 352ml ;2.99;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6615;8712100845123;MAGNUM;Glaces Baton Double chocolat 4'S Surgelé;276g 352ml ;3.20;FRAIS;CORA;MASSY;91300
6617;8712100874963;MAGNUM MANIA;Glaces Baton Multivariete 8'S Surgelé;626g 836ml ;5.15;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6618;8712100874963;MAGNUM MANIA;Glaces Baton Multivariete 8'S Surgelé;626g 836ml ;5.28;FRAIS;CORA;MASSY;91300
6620;8712566328239;MAGNUM;Glaces Baton Amande 8'S Surgelé;656g 880ml ;5.24;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6621;8712566328239;MAGNUM;Glaces Baton Amande 8'S Surgelé;656g 880ml ;4.99;FRAIS;CORA;MASSY;91300
6622;8712566328352;MAGNUM CLASSIC;Glaces Baton Chocolat au lait & vanille de madagascar 4'S Surgelé;316g 440ml ;2.82;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6623;8712566328352;MAGNUM CLASSIC;Glaces Baton Chocolat au lait & vanille de madagascar 4'S Surgelé;316g 440ml ;2.73;FRAIS;CORA;MASSY;91300
6624;8712566328406;MAGNUM;Glaces Baton Chocolat blanc 4'S Surgelé;316g 440ml ;2.75;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6625;8712566328406;MAGNUM;Glaces Baton Chocolat blanc 4'S Surgelé;316g 440ml ;2.80;FRAIS;CORA;MASSY;91300
6627;8714100635698;MAGNUM MINI CLASSIC;Glaces Baton Vanille madagascar & chocolat lait & amande & chocolat blanc 6'S Surgelé;266g 330ml ;3.79;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6628;8714100635698;MAGNUM MINI CLASSIC;Glaces Baton Vanille madagascar & chocolat lait & amande & chocolat blanc 6'S Surgelé;266g 330ml ;3.78;FRAIS;CORA;MASSY;91300
6634;3276170011185;CORAYA L'ORIGINAL;Poisson Batonnets Surimi Paquet 30's Frais;450g ;4.61;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6635;3276170011185;CORAYA L'ORIGINAL;Poisson Batonnets Surimi Paquet 30's Frais;450g ;4.56;FRAIS;CORA;MASSY;91300
6645;3240930116120;LUSTUCRU;Ravioli Boeuf & oignons Barquette Frais;300g ;2.07;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6646;3240930116120;LUSTUCRU;Ravioli Boeuf & oignons Barquette Frais;300g ;2.01;FRAIS;CORA;MASSY;91300
6648;3240931540177;LUSTUCRU;A poeler Gnocchi Fromage Sachet Frais;500g ;4.23;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6649;3240931540177;LUSTUCRU;A poeler Gnocchi Fromage Sachet Frais;500g ;2.93;FRAIS;CORA;MASSY;91300
6651;3240931542959;LUSTUCRU A POELER;Tortellini Jambon & emmental Sachet Frais;300g ;2.62;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6652;3240931542959;LUSTUCRU A POELER;Tortellini Jambon & emmental Sachet Frais;300g ;2.42;FRAIS;CORA;MASSY;91300
6653;3240931543390;LUSTUCRU;Ravioli 4 fromages Barquette Frais;305g ;2.54;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6654;3240931543390;LUSTUCRU;Ravioli 4 fromages Barquette Frais;305g ;2.38;FRAIS;CORA;MASSY;91300
6656;3240931545059;LUSTUCRU;A poeler Gnocchi Sachet Frais;515g ;2.39;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6657;3240931545059;LUSTUCRU;A poeler Gnocchi Sachet Frais;515g ;1.82;FRAIS;CORA;MASSY;91300
6658;3240931545066;LUSTUCRU XXL;A poeler Gnocchi Sachet Frais;715g ;3.16;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6659;3240931545066;LUSTUCRU XXL;A poeler Gnocchi Sachet Frais;715g ;2.52;FRAIS;CORA;MASSY;91300
6660;3240931545257;LUSTUCRU;Girasoli Tomate basilic & mozzarella Barquette Frais;260g ;3.11;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6661;3240931545257;LUSTUCRU;Girasoli Tomate basilic & mozzarella Barquette Frais;260g ;2.80;FRAIS;CORA;MASSY;91300
6662;3240931545318;LUSTUCRU;Tortellini Jambon cru Barquette Frais;250g ;2.50;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6663;3240931545318;LUSTUCRU;Tortellini Jambon cru Barquette Frais;250g ;2.35;FRAIS;CORA;MASSY;91300
6664;3240931546353;LUSTUCRU SELECTION;Tagliatelle Barquette Frais;360g ;2.13;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6665;3240931546353;LUSTUCRU SELECTION;Tagliatelle Barquette Frais;360g ;1.90;FRAIS;CORA;MASSY;91300
6667;3240931546667;LUSTUCRU A POELER GNOCCHI ROLL;A poeler Gnocchi Sachet Frais;300g ;2.38;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6668;3240931546667;LUSTUCRU A POELER GNOCCHI ROLL;A poeler Gnocchi Sachet Frais;300g ;1.61;FRAIS;CORA;MASSY;91300
6669;3240931547138;LUSTUCRU;A poeler Gnocchi Fromage Sachet Frais;285g ;2.49;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6670;3240931547138;LUSTUCRU;A poeler Gnocchi Fromage Sachet Frais;285g ;1.75;FRAIS;CORA;MASSY;91300
6671;3240931547213;LUSTUCRU;Gnocchi Pomme de terre Barquette Frais;390g ;2.00;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6672;3240931547213;LUSTUCRU;Gnocchi Pomme de terre Barquette Frais;390g ;1.98;FRAIS;CORA;MASSY;91300
6673;3242272270157;SODEBO PASTA BOX;Fusilli Pates fraiches bolognaise Box-snacking Frais;330g ;2.99;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6674;3242272270157;SODEBO PASTA BOX;Fusilli Pates fraiches bolognaise Box-snacking Frais;330g ;2.79;FRAIS;CORA;MASSY;91300
6675;3242272270256;SODEBO PASTA BOX;Fusilli Pates fraiches carbonara Box-snacking Frais;330g ;2.99;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6676;3242272270256;SODEBO PASTA BOX;Fusilli Pates fraiches carbonara Box-snacking Frais;330g ;2.89;FRAIS;CORA;MASSY;91300
6677;3242272270355;SODEBO PASTA BOX;Fusilli Pates fraiches fromages italiens Box-snacking Frais;330g ;2.99;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6678;3242272270355;SODEBO PASTA BOX;Fusilli Pates fraiches fromages italiens Box-snacking Frais;330g ;2.87;FRAIS;CORA;MASSY;91300
6680;8001665123068;GIOVANNI RANA;Feuilles pour lasagnes Sachet Frais;250g ;2.49;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6681;8001665123068;GIOVANNI RANA;Feuilles pour lasagnes Sachet Frais;250g ;2.45;FRAIS;CORA;MASSY;91300
6682;8001665712774;GIOVANNI RANA GOURMET;Girasoli Cepes fromage & champignons eminces Sachet Frais;250g ;3.63;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6683;8001665712774;GIOVANNI RANA GOURMET;Girasoli Cepes fromage & champignons eminces Sachet Frais;250g ;4.04;FRAIS;CORA;MASSY;91300
6684;8001665714372;GIOVANNI RANA;Tortellini Ricotta & epinards Sachet Frais;250g ;3.82;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6685;8001665714372;GIOVANNI RANA;Tortellini Ricotta & epinards Sachet Frais;250g ;3.67;FRAIS;CORA;MASSY;91300
6686;8001665714389;GIOVANNI RANA;Tortellini Pesto & basilic & pignons de pin Sachet Frais;250g ;3.81;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6687;8001665714389;GIOVANNI RANA;Tortellini Pesto & basilic & pignons de pin Sachet Frais;250g ;3.66;FRAIS;CORA;MASSY;91300
6688;8001665714396;GIOVANNI RANA;Tortellini Fromage italien Sachet Frais;250g ;3.45;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6689;8001665714396;GIOVANNI RANA;Tortellini Fromage italien Sachet Frais;250g ;3.63;FRAIS;CORA;MASSY;91300
6690;8001665714440;GIOVANNI RANA;Tortellini Bacon & ricotta & mozzarella Sachet Frais;250g ;3.46;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6691;8001665714440;GIOVANNI RANA;Tortellini Bacon & ricotta & mozzarella Sachet Frais;250g ;3.66;FRAIS;CORA;MASSY;91300
6692;8001665714587;GIOVANNI RANA;Cappelletti Jambon cru Sachet Frais;250g ;3.82;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6693;8001665714587;GIOVANNI RANA;Cappelletti Jambon cru Sachet Frais;250g ;3.66;FRAIS;CORA;MASSY;91300
6694;3011250013549;PERE DODU;Nuggets Poulet Boite 10's frais;200g ;2.12;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6695;3011250013549;PERE DODU;Nuggets Poulet Boite 10's frais;200g ;2.12;FRAIS;CORA;MASSY;91300
6697;3045320104158;ANDROS;Boisson aromatisée Pamplemousse rose Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;1000ml ;3.35;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6698;3045320104158;ANDROS;Boisson aromatisée Pamplemousse rose Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;1000ml ;3.26;FRAIS;CORA;MASSY;91300
6700;3045320104172;ANDROS;Boisson aromatisée Clementine Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;1000ml ;2.66;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6701;3045320104172;ANDROS;Boisson aromatisée Clementine Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;1000ml ;2.64;FRAIS;CORA;MASSY;91300
6702;3045320104530;ANDROS;Boisson aromatisée À-base-de-concentré Citron Avec-pulpe Bouteille Plastique;1000ml ;2.78;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6703;3045320104530;ANDROS;Boisson aromatisée À-base-de-concentré Citron Avec-pulpe Bouteille Plastique;1000ml ;2.65;FRAIS;CORA;MASSY;91300
6707;3083681081596;BONDUELLE;Salade Riz provencale & basilic Thon Pot;320g ;2.23;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6708;3083681081596;BONDUELLE;Salade Riz provencale & basilic Thon Pot;320g ;2.21;FRAIS;CORA;MASSY;91300
6712;3083681150452;BONDUELLE;Salade Feuille Mache Sachet;120g ;2.25;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6713;3083681150452;BONDUELLE;Salade Feuille Mache Sachet;120g ;2.16;FRAIS;CORA;MASSY;91300
6714;3095754136010;FLEURY MICHON -25% DE SEL;Porc Bruni & cuit Supérieur Barquette 4'tr Frais;160g ;4.01;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6715;3095754136010;FLEURY MICHON -25% DE SEL;Porc Bruni & cuit Supérieur Barquette 4'tr Frais;160g ;3.84;FRAIS;CORA;MASSY;91300
6717;3154230600121;HERTA TARTE EN OR;Pate Brisee Roulée Etui;230g ;1.29;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6718;3154230600121;HERTA TARTE EN OR;Pate Brisee Roulée Etui;230g ;1.32;FRAIS;CORA;MASSY;91300
6719;3154230600183;HERTA TARTE EN OR;Pate Feuilletee Roulée Etui;230g ;1.32;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6720;3154230600183;HERTA TARTE EN OR;Pate Feuilletee Roulée Etui;230g ;1.26;FRAIS;CORA;MASSY;91300
6723;3154230800484;HERTA TENDRE CROC' L'ORIGINAL;Croque monsieur Fromage & jambon Barquette 2's Frais;200g ;2.18;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6724;3154230800484;HERTA TENDRE CROC' L'ORIGINAL;Croque monsieur Fromage & jambon Barquette 2's Frais;200g ;2.15;FRAIS;CORA;MASSY;91300
6725;3154230800514;HERTA TENDRE CROC' L'ORIGINAL;Croque monsieur Fromage & jambon Barquette 4's Frais;400g ;4.10;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6726;3154230800514;HERTA TENDRE CROC' L'ORIGINAL;Croque monsieur Fromage & jambon Barquette 4's Frais;400g ;4.04;FRAIS;CORA;MASSY;91300
6727;3154230800576;HERTA TENDRE CROC';Croque monsieur Comte & jambon Barquette 2's Frais;200g ;2.50;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6728;3154230800576;HERTA TENDRE CROC';Croque monsieur Comte & jambon Barquette 2's Frais;200g ;2.42;FRAIS;CORA;MASSY;91300
6729;3154230800668;HERTA TENDRE CROC' MAXI;Croque monsieur Fromage & jambon Barquette 2's Frais;300g ;3.44;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6730;3154230800668;HERTA TENDRE CROC' MAXI;Croque monsieur Fromage & jambon Barquette 2's Frais;300g ;3.34;FRAIS;CORA;MASSY;91300
6731;3154230800729;HERTA TENDRE CROC' L'ORIGINAL;Croque monsieur Fromage & jambon SANS CROUTE Barquette 2's Frais;200g ;2.50;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6732;3154230800729;HERTA TENDRE CROC' L'ORIGINAL;Croque monsieur Fromage & jambon SANS CROUTE Barquette 2's Frais;200g ;2.44;FRAIS;CORA;MASSY;91300
6733;3154230805311;HERTA TRESOR DE GRAND MERE;Pate Brisee Beurre Roulée Etui;280g ;2.24;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6734;3154230805311;HERTA TRESOR DE GRAND MERE;Pate Brisee Beurre Roulée Etui;280g ;2.15;FRAIS;CORA;MASSY;91300
6735;3154230805342;HERTA TRESOR DE GRAND MERE;Pate Feuilletee Beurre Roulée Etui;280g ;2.24;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6736;3154230805342;HERTA TRESOR DE GRAND MERE;Pate Feuilletee Beurre Roulée Etui;280g ;2.10;FRAIS;CORA;MASSY;91300
6737;3155250002537;BRIDELICE;Sauce Bechamel Brique;x3 200ml ;3.20;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6738;3155250002537;BRIDELICE;Sauce Bechamel Brique;x3 200ml ;2.92;FRAIS;CORA;MASSY;91300
6741;3166352940092;WEIGHT WATCHERS;Torti Safran & saint jacques & légumes Barquette micro-onde Frais;300g ;4.40;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6742;3166352940092;WEIGHT WATCHERS;Torti Safran & saint jacques & légumes Barquette micro-onde Frais;300g ;4.22;FRAIS;CORA;MASSY;91300
6744;3166352967211;MARIE;Fettuccini Crevettes méditerranéenne & pesto Barquette micro-onde Frais;280g ;4.14;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6745;3166352967211;MARIE;Fettuccini Crevettes méditerranéenne & pesto Barquette micro-onde Frais;280g ;3.66;FRAIS;CORA;MASSY;91300
6750;3166353931402;MARIE;Cabillaud & sauce citron & riz & petites legumes & creme & zestes citron Barquette micro-onde Frais;290g ;4.32;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6751;3166353931402;MARIE;Cabillaud & sauce citron & riz & petites legumes & creme & zestes citron Barquette micro-onde Frais;290g ;4.11;FRAIS;CORA;MASSY;91300
6752;3166359678103;MARIE;Paupiette de veau & jardiniere de legumes & petits lardons Barquette;300g ;4.12;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6753;3166359678103;MARIE;Paupiette de veau & jardiniere de legumes & petits lardons Barquette;300g ;3.95;FRAIS;CORA;MASSY;91300
6754;3168930156376;TROPICANA;Boisson aromatisée Orange Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;900ml ;2.66;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6755;3168930156376;TROPICANA;Boisson aromatisée Orange Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;900ml ;2.57;FRAIS;CORA;MASSY;91300
6756;3168930156680;TROPICANA;Multivitamines Boisson aromatisée 12 fruits Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;900ml ;3.20;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6757;3168930156680;TROPICANA;Multivitamines Boisson aromatisée 12 fruits Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;900ml ;2.92;FRAIS;CORA;MASSY;91300
6758;3168930156741;TROPICANA;Boisson aromatisée Orange Avec-pulpe Sans-sucre-ajouté Bouteille Plastique;900ml ;2.66;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6759;3168930156741;TROPICANA;Boisson aromatisée Orange Avec-pulpe Sans-sucre-ajouté Bouteille Plastique;900ml ;2.50;FRAIS;CORA;MASSY;91300
6760;3168930156925;TROPICANA;Boisson aromatisée 5 fruits Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;900ml ;2.95;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6761;3168930156925;TROPICANA;Boisson aromatisée 5 fruits Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;900ml ;2.89;FRAIS;CORA;MASSY;91300
6762;3168930156987;TROPICANA;Sanguinello Boisson aromatisée Orange sanguine Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;900ml ;4.03;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6763;3168930156987;TROPICANA;Sanguinello Boisson aromatisée Orange sanguine Sans-pulpe Sans-sucre-ajouté Bouteille Plastique;900ml ;3.83;FRAIS;CORA;MASSY;91300
6764;3168930163480;ALVALLE;Soupe Gaspacho Fraiche Brique;1000ml ;3.45;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6765;3168930163480;ALVALLE;Soupe Gaspacho Fraiche Brique;1000ml ;3.36;FRAIS;CORA;MASSY;91300
6766;3181232138369;CHARAL;Burger Fromage Barquette 2's Frais;290g ;6.25;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6767;3181232138369;CHARAL;Burger Fromage Barquette 2's Frais;290g ;7.20;FRAIS;CORA;MASSY;91300
6770;3181232172165;CHARAL;Roquefort Fraiche Poche;120g ;2.01;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6771;3181232172165;CHARAL;Roquefort Fraiche Poche;120g ;2.60;FRAIS;CORA;MASSY;91300
6777;3230890016752;MAITRE COQ;Ailes Poulet Sachet;250g ;2.55;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6778;3230890016752;MAITRE COQ;Ailes Poulet Sachet;250g ;3.66;FRAIS;CORA;MASSY;91300
6780;3242272250050;SODEBO PASTA BOX;Tortellini Ricotta & epinards & parmesan Box-snacking +Fourchette Frais;280g ;3.10;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6781;3242272250050;SODEBO PASTA BOX;Tortellini Ricotta & epinards & parmesan Box-snacking +Fourchette Frais;280g ;2.89;FRAIS;CORA;MASSY;91300
6782;3242272256854;SODEBO CREMIO BOX;Pates Poulet & creme & emmental Box-snacking +Fourchette Frais;280g ;2.29;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6783;3242272256854;SODEBO CREMIO BOX;Pates Poulet & creme & emmental Box-snacking +Fourchette Frais;280g ;2.60;FRAIS;CORA;MASSY;91300
6784;3242272260059;SODEBO XTREM BOX;Radiatori Carbonara Box-snacking +Fourchette Frais;400g ;4.02;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6785;3242272260059;SODEBO XTREM BOX;Radiatori Carbonara Box-snacking +Fourchette Frais;400g ;3.70;FRAIS;CORA;MASSY;91300
6786;3242272260554;SODEBO XTREM BOX;Radiatori Bolognaise Box-snacking +Fourchette Frais;400g ;4.34;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6787;3242272260554;SODEBO XTREM BOX;Radiatori Bolognaise Box-snacking +Fourchette Frais;400g ;4.05;FRAIS;CORA;MASSY;91300
6788;3242272261056;SODEBO XTREM BOX;Radiatori 4 fromages Box-snacking +Fourchette Frais;400g ;4.34;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6789;3242272261056;SODEBO XTREM BOX;Radiatori 4 fromages Box-snacking +Fourchette Frais;400g ;4.09;FRAIS;CORA;MASSY;91300
6790;3242272261650;SODEBO XTREM BOX;Radiatori Boeuf & sauce poivre noir Box-snacking +Fourchette Frais;400g ;4.59;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6791;3242272261650;SODEBO XTREM BOX;Radiatori Boeuf & sauce poivre noir Box-snacking +Fourchette Frais;400g ;4.24;FRAIS;CORA;MASSY;91300
6792;3242272345053;SODEBO DOLCE;Pizza fraiche 4 fromages Boite;380g ;5.09;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6793;3242272345053;SODEBO DOLCE;Pizza fraiche 4 fromages Boite;380g ;4.63;FRAIS;CORA;MASSY;91300
6794;3242272345558;SODEBO DOLCE;Pizza fraiche Campanella Boite;380g ;3.59;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6795;3242272345558;SODEBO DOLCE;Pizza fraiche Campanella Boite;380g ;3.69;FRAIS;CORA;MASSY;91300
6796;3242272346050;SODEBO DOLCE;Pizza fraiche Jambon Boite;400g ;3.95;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6797;3242272346050;SODEBO DOLCE;Pizza fraiche Jambon Boite;400g ;3.53;FRAIS;CORA;MASSY;91300
6798;3242272347552;SODEBO DOLCE;Pizza fraiche Regina Boite;400g ;5.24;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6799;3242272347552;SODEBO DOLCE;Pizza fraiche Regina Boite;400g ;4.42;FRAIS;CORA;MASSY;91300
6805;3242272890959;SODEBO;Sandwich triangle Pain nordique Cheddar & jambon Barquette 2'S;135g ;1.99;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6806;3242272890959;SODEBO;Sandwich triangle Pain nordique Cheddar & jambon Barquette 2'S;135g ;1.87;FRAIS;CORA;MASSY;91300
6808;3242272921059;SODEBO LE MEGA;Sandwich baguette Pain viennois Poulet & salade & oeuf & tomate & mayonnaise legere Sachet;270g ;2.23;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6809;3242272921059;SODEBO LE MEGA;Sandwich baguette Pain viennois Poulet & salade & oeuf & tomate & mayonnaise legere Sachet;270g ;2.04;FRAIS;CORA;MASSY;91300
6810;3242272922056;SODEBO LE MEGA;Sandwich baguette Pain viennois Thon & oeuf & tomate & salade & mayonnaise & sauce cocktail Sachet;270g ;2.37;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6811;3242272922056;SODEBO LE MEGA;Sandwich baguette Pain viennois Thon & oeuf & tomate & salade & mayonnaise & sauce cocktail Sachet;270g ;2.22;FRAIS;CORA;MASSY;91300
6813;3242272980650;SODEBO LE MEGA;Sandwich triangle Pain de mie complet Mayonnaise & poulet roti Barquette 3'S;230g ;2.41;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6814;3242272980650;SODEBO LE MEGA;Sandwich triangle Pain de mie complet Mayonnaise & poulet roti Barquette 3'S;230g ;2.08;FRAIS;CORA;MASSY;91300
6818;3242273050055;SODEBO CRUST BORDS GRATINES;Pizza fraiche Emmental & jambon Boite;600g ;5.56;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6819;3242273050055;SODEBO CRUST BORDS GRATINES;Pizza fraiche Emmental & jambon Boite;600g ;5.47;FRAIS;CORA;MASSY;91300
6820;3242273050253;SODEBO CRUST BORDS GRATINES;Pizza fraiche 4 fromages Boite;580g ;5.60;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
6821;3242273050253;SODEBO CRUST BORDS GRATINES;Pizza fraiche 4 fromages Boite;580g ;5.48;FRAIS;CORA;MASSY;91300
6822;3242273204052;SODEBO;Pizza fraiche Jambon & fromage Ovale Emballé;200g ;1.52;FRAIS;AUCHAN;VILLEBON-SUR-YVETTE;91140
